report_date,load_weight,Rolling_Mean_7D,Day_of_Week
2014-08-25,922.94,604.0100714285715,Monday
2014-08-26,728.11,610.5743571428573,Tuesday
2014-08-27,940.2205,597.632,Wednesday
2014-08-28,917.11,605.3621428571429,Thursday
2014-08-29,786.86,614.2829285714286,Friday
2014-08-30,3.66,614.4672142857144,Saturday
2014-08-31,3.66,614.6515,Sunday
2014-09-01,897.5699999999999,611.0272142857144,Monday
2014-09-02,726.64,610.8172142857144,Tuesday
2014-09-03,1081.671,631.0244285714286,Wednesday
2014-09-04,937.8465,633.9867857142857,Thursday
2014-09-05,839.495,641.5060714285713,Friday
2014-09-06,9.13,642.2875,Saturday
2014-09-07,9.13,643.0689285714286,Sunday
2014-09-08,1078.71,668.9460714285715,Monday
2014-09-09,773.34,675.6175000000001,Tuesday
2014-09-10,948.017,656.5240714285713,Wednesday
2014-09-11,927.7345,655.0794999999999,Thursday
2014-09-12,737.1405,640.4574285714286,Friday
2014-09-13,31.5,643.6531428571428,Saturday
2014-09-14,31.5,646.8488571428571,Sunday
2014-09-15,1000.9865,635.7455,Monday
2014-09-16,735.6195,630.3568571428572,Tuesday
2014-09-17,897.6655,623.1637857142857,Wednesday
2014-09-18,898.554,618.9951428571428,Thursday
2014-09-19,739.992,619.4025,Friday
2014-09-20,6.359999999999999,615.8110714285714,Saturday
2014-09-21,6.359999999999999,612.2196428571427,Sunday
2014-09-22,983.84,609.7701428571428,Monday
2014-09-23,794.69,618.2087857142858,Tuesday
2014-09-24,933.97,623.3951428571428,Wednesday
2014-09-25,866.02,618.7474285714286,Thursday
2014-09-26,680.76,610.2857142857143,Friday
2014-09-27,2.83,609.7814285714286,Saturday
2014-09-28,2.83,609.2771428571428,Sunday
2014-09-29,1023.16,614.8942857142857,Monday
2014-09-30,753.04,608.9442857142858,Tuesday
2014-10-01,911.7025,605.7632142857143,Wednesday
2014-10-02,876.9715,607.3277142857143,Thursday
2014-10-03,690.384,608.7025714285713,Friday
2014-10-04,8.76,609.5497142857142,Saturday
2014-10-05,8.76,610.3968571428571,Sunday
2014-10-06,975.375,603.5704285714286,Monday
2014-10-07,786.99,608.4204285714286,Tuesday
2014-10-08,902.4045,607.0921428571429,Wednesday
2014-10-09,799.138,595.9730714285714,Thursday
2014-10-10,725.6795,601.0152857142857,Friday
2014-10-11,0.5800000000000001,599.8467142857143,Saturday
2014-10-12,0.5800000000000001,598.6781428571428,Sunday
2014-10-13,970.27,597.9488571428572,Monday
2014-10-14,725.14,589.1131428571429,Tuesday
2014-10-15,899.292,588.6685,Wednesday
2014-10-16,837.7855,594.1895714285714,Thursday
2014-10-17,752.9645,598.0874285714286,Friday
2014-10-18,14.98,600.1445714285713,Saturday
2014-10-19,14.98,602.2017142857143,Sunday
2014-10-20,987.46,604.6574285714286,Monday
2014-10-21,764.13,610.2274285714285,Tuesday
2014-10-22,904.969,611.0384285714287,Wednesday
2014-10-23,827.344,609.5467857142858,Thursday
2014-10-24,702.7675,602.3757857142857,Friday
2014-10-25,7.529999999999999,601.3115,Saturday
2014-10-26,7.529999999999999,600.2472142857142,Sunday
2014-10-27,958.56,596.1186428571428,Monday
2014-10-28,688.415,585.3022142857143,Tuesday
2014-10-29,810.2405,571.7695714285713,Wednesday
2014-10-30,869.692,577.8192857142857,Thursday
2014-10-31,701.872,577.6913571428571,Friday
2014-11-01,2.6,576.9870714285714,Saturday
2014-11-02,2.6,576.2827857142858,Sunday
2014-11-03,1041.71,588.1613571428571,Monday
2014-11-04,825.24,607.7077857142857,Tuesday
2014-11-05,934.848,625.5088571428571,Wednesday
2014-11-06,885.764,627.8048571428571,Thursday
2014-11-07,753.884,635.2351428571428,Friday
2014-11-08,3.75,635.3994285714285,Saturday
2014-11-09,3.75,635.5637142857142,Sunday
2014-11-10,1011.02,631.1794285714286,Monday
2014-11-11,704.19,613.8865714285714,Tuesday
2014-11-12,897.814,608.5960000000001,Wednesday
2014-11-13,830.4025,600.6872142857143,Thursday
2014-11-14,682.076,590.4289285714285,Friday
2014-11-15,8.04,591.0417857142857,Saturday
2014-11-16,0.44,590.5689285714286,Sunday
2014-11-17,839.1,566.0089285714286,Monday
2014-11-18,691.94,564.2589285714286,Tuesday
2014-11-19,837.6365,555.6621428571428,Wednesday
2014-11-20,801.507,551.5342142857143,Thursday
2014-11-21,699.2085,553.9817142857142,Friday
2014-11-22,2.03,553.1231428571429,Saturday
2014-11-23,2.03,553.3502857142856,Sunday
2014-11-24,1011.13,577.926,Monday
2014-11-25,733.06,583.8002857142857,Tuesday
2014-11-26,864.134,587.5856428571427,Wednesday
2014-11-27,59.6225,481.6021428571429,Thursday
2014-11-28,760.134,490.3057857142857,Friday
2014-11-29,774.029,600.5913571428571,Saturday
2014-11-30,0.0,600.3013571428572,Sunday
2014-12-01,1164.71,622.2413571428572,Monday
2014-12-02,934.86,651.0699285714285,Tuesday
2014-12-03,1184.3345,696.8128571428572,Wednesday
2014-12-04,1091.301,844.1955,Thursday
2014-12-05,891.3605,862.9421428571429,Friday
2014-12-06,20.79,755.3365714285713,Saturday
2014-12-07,0.0,755.3365714285713,Sunday
2014-12-08,1167.364,755.7157142857143,Monday
2014-12-09,906.98,751.7328571428571,Tuesday
2014-12-10,1083.298,737.2990714285714,Wednesday
2014-12-11,1050.5155,731.4725714285714,Thursday
2014-12-12,966.377,742.1892142857143,Friday
2014-12-13,10.11,740.6635,Saturday
2014-12-14,0.0,740.6635,Sunday
2014-12-15,1117.16,733.4915,Monday
2014-12-16,882.41,729.9815,Tuesday
2014-12-17,1120.5035,735.2965714285714,Wednesday
2014-12-18,1007.499,729.151357142857,Thursday
2014-12-19,895.972,719.0935000000001,Friday
2014-12-20,6.550000000000001,718.5849285714286,Saturday
2014-12-21,0.0,718.5849285714286,Sunday
2014-12-22,986.48,699.9163571428571,Monday
2014-12-23,694.8,673.1149285714285,Tuesday
2014-12-24,869.543,637.2634285714286,Wednesday
2014-12-25,869.543,617.5554285714286,Thursday
2014-12-26,861.871,612.6838571428572,Friday
2014-12-27,804.6505,726.6982142857142,Saturday
2014-12-28,0.0,726.6982142857142,Sunday
2014-12-29,1018.68,731.2982142857143,Monday
2014-12-30,790.09,744.9110714285714,Tuesday
2014-12-31,1008.1705,764.715,Wednesday
2015-01-01,0.0,640.4945714285714,Thursday
2015-01-02,903.067,646.3797142857144,Friday
2015-01-03,742.5885,637.5137142857142,Saturday
2015-01-04,0.0,637.5137142857142,Sunday
2015-01-05,1233.11,668.1465714285714,Monday
2015-01-06,855.145,677.4401428571429,Tuesday
2015-01-07,1110.205,692.0165,Wednesday
2015-01-08,968.5475,830.3804285714285,Thursday
2015-01-09,793.885,814.783,Friday
2015-01-10,793.885,822.1110714285714,Saturday
2015-01-11,0.0,822.1110714285714,Sunday
2015-01-12,1026.97,792.6624999999998,Monday
2015-01-13,769.52,780.4303571428571,Tuesday
2015-01-14,922.959,753.6809285714286,Wednesday
2015-01-15,816.046,731.8950000000001,Thursday
2015-01-16,712.7555,720.3050714285715,Friday
2015-01-17,7.63,607.9829285714286,Saturday
2015-01-18,0.0,607.9829285714286,Sunday
2015-01-19,1005.085,604.8565,Monday
2015-01-20,815.145,611.3743571428571,Tuesday
2015-01-21,981.2005,619.6945714285714,Wednesday
2015-01-22,952.689,639.215,Thursday
2015-01-23,771.778,647.6467857142858,Friday
2015-01-24,13.19,648.4410714285714,Saturday
2015-01-25,0.0,648.4410714285714,Sunday
2015-01-26,1016.1,650.0146428571428,Monday
2015-01-27,776.35,644.4725,Tuesday
2015-01-28,938.1995000000001,638.3295,Wednesday
2015-01-29,961.8405,639.6368571428571,Thursday
2015-01-30,800.8100000000001,643.7842857142857,Friday
2015-01-31,3.0599999999999996,642.3371428571429,Saturday
2015-02-01,3.0599999999999996,642.7742857142858,Sunday
2015-02-02,981.64,637.8514285714285,Monday
2015-02-03,710.62,628.4614285714285,Tuesday
2015-02-04,870.964,618.8563571428573,Wednesday
2015-02-05,845.2665,602.2029285714286,Thursday
2015-02-06,716.7375,590.1925714285715,Friday
2015-02-07,7.06,590.764,Saturday
2015-02-08,7.06,591.3354285714286,Sunday
2015-02-09,1027.86,597.9382857142856,Monday
2015-02-10,761.79,605.2482857142857,Tuesday
2015-02-11,978.84,620.6591428571428,Wednesday
2015-02-12,955.454,636.4002142857142,Thursday
2015-02-13,783.049,645.8732857142857,Friday
2015-02-14,2.34,645.1989999999998,Saturday
2015-02-15,2.34,644.5247142857143,Sunday
2015-02-16,1080.275,652.0125714285714,Monday
2015-02-17,742.74,649.291142857143,Tuesday
2015-02-18,967.703,647.7001428571429,Wednesday
2015-02-19,909.667,641.1591428571428,Thursday
2015-02-20,773.922,639.8552857142857,Friday
2015-02-21,5.99,640.3767142857142,Saturday
2015-02-22,5.99,640.8981428571427,Sunday
2015-02-23,980.42,626.6331428571428,Monday
2015-02-24,731.53,625.0317142857142,Tuesday
2015-02-25,902.352,615.6958571428571,Wednesday
2015-02-26,861.6655,608.8385,Thursday
2015-02-27,663.431,593.0540714285714,Friday
2015-02-28,1.13,592.3597857142857,Saturday
2015-03-01,1.13,591.6655000000001,Sunday
2015-03-02,893.73,579.2812142857143,Monday
2015-03-03,653.52,568.1369285714285,Tuesday
2015-03-04,822.0335,556.6628571428572,Wednesday
2015-03-05,20.650000000000002,436.5177857142857,Thursday
2015-03-06,846.212,462.62935714285715,Friday
2015-03-07,639.3975,553.8104285714286,Saturday
2015-03-08,639.3975,644.9915,Sunday
2015-03-09,928.0600000000001,649.8957857142858,Monday
2015-03-10,742.16,662.5586428571429,Tuesday
2015-03-11,913.4025,675.6113571428572,Wednesday
2015-03-12,861.3075,795.7052857142857,Thursday
2015-03-13,697.0245,774.3927857142857,Friday
2015-03-14,3.7,683.5788571428573,Saturday
2015-03-15,0.0,592.2363571428572,Sunday
2015-03-16,1149.25,623.8349285714285,Monday
2015-03-17,822.24,635.2749285714286,Tuesday
2015-03-18,1046.6445,654.3095,Wednesday
2015-03-19,990.198,672.7224285714285,Thursday
2015-03-20,949.14,708.7389285714286,Friday
2015-03-21,299.88,751.0503571428571,Saturday
2015-03-22,0.0,751.0503571428571,Sunday
2015-03-23,1260.76,766.9803571428572,Monday
2015-03-24,1068.975,802.2282142857142,Tuesday
2015-03-25,1236.7165,829.3813571428572,Wednesday
2015-03-26,1161.794,853.8950714285713,Thursday
2015-03-27,914.503,848.9469285714287,Friday
2015-03-28,77.38,817.1612142857144,Saturday
2015-03-29,0.0,817.1612142857144,Sunday
2015-03-30,1267.1445,818.0732857142857,Monday
2015-03-31,1031.32,812.6940000000001,Tuesday
2015-04-01,1174.721,803.8375,Wednesday
2015-04-02,1177.5595,806.0897142857144,Thursday
2015-04-03,1031.334,822.7798571428572,Friday
2015-04-04,257.08,848.4512857142856,Saturday
2015-04-05,257.08,885.1769999999999,Sunday
2015-04-06,1158.45,869.6492142857143,Monday
2015-04-07,944.58,857.2577857142859,Tuesday
2015-04-08,1219.3885,863.6388571428571,Wednesday
2015-04-09,1085.0585,850.4244285714285,Thursday
2015-04-10,810.41,818.8638571428572,Friday
2015-04-11,40.69,787.951,Saturday
2015-04-12,0.52,751.2995714285715,Sunday
2015-04-13,1212.18,758.9752857142857,Monday
2015-04-14,843.32,744.5095714285715,Tuesday
2015-04-15,1141.7995,733.4254285714286,Wednesday
2015-04-16,1022.733,724.5217857142858,Thursday
2015-04-17,813.235,724.9253571428571,Friday
2015-04-18,72.26,729.4353571428571,Saturday
2015-04-19,72.26,739.6839285714286,Sunday
2015-04-20,1188.38,736.2839285714286,Monday
2015-04-21,920.82,747.3553571428572,Tuesday
2015-04-22,1148.935,748.3747142857143,Wednesday
2015-04-23,1101.2475,759.5910714285714,Thursday
2015-04-24,877.92,768.8317857142857,Friday
2015-04-25,68.4,768.280357142857,Saturday
2015-04-26,68.4,767.7289285714286,Sunday
2015-04-27,1222.24,772.5660714285714,Monday
2015-04-28,941.18,775.4746428571428,Tuesday
2015-04-29,1100.785,768.5960714285715,Wednesday
2015-04-30,1022.24,757.3092857142857,Thursday
2015-05-01,866.5725,755.6882142857143,Friday
2015-05-02,67.04,755.4939285714287,Saturday
2015-05-03,67.04,755.2996428571429,Sunday
2015-05-04,1144.09,744.1353571428572,Monday
2015-05-05,953.5,745.8953571428572,Tuesday
2015-05-06,1131.203,750.2407857142856,Wednesday
2015-05-07,1047.112,753.7939285714285,Thursday
2015-05-08,880.5045,755.7842142857143,Friday
2015-05-09,86.71,758.5942142857142,Saturday
2015-05-10,86.71,761.4042142857143,Sunday
2015-05-11,1086.8799999999999,753.2313571428571,Monday
2015-05-12,747.15,723.7527857142857,Tuesday
2015-05-13,977.5935,701.8085714285714,Wednesday
2015-05-14,927.272,684.6885714285714,Thursday
2015-05-15,722.763,662.1540714285715,Friday
2015-05-16,2.65,650.1455,Saturday
2015-05-17,0.0,637.7583571428571,Sunday
2015-05-18,1060.2,633.9469285714285,Monday
2015-05-19,884.7,653.5969285714285,Tuesday
2015-05-20,1086.267,669.1217142857142,Wednesday
2015-05-21,986.21,677.5414285714286,Thursday
2015-05-22,892.835,701.8374285714286,Friday
2015-05-23,99.14,715.6217142857142,Saturday
2015-05-24,99.14,729.7845714285714,Sunday
2015-05-25,1024.34,724.6617142857142,Monday
2015-05-26,826.57,716.3574285714286,Tuesday
2015-05-27,1153.7565,725.9987857142858,Wednesday
2015-05-28,1092.3885,741.1671428571428,Thursday
2015-05-29,955.209,750.0777142857143,Friday
2015-05-30,216.492,766.8422857142857,Saturday
2015-05-31,216.492,783.606857142857,Sunday
2015-06-01,1241.755,814.666142857143,Monday
2015-06-02,945.635,831.6754285714285,Tuesday
2015-06-03,1155.2885,831.8942857142857,Wednesday
2015-06-04,1059.771,827.2346428571428,Thursday
2015-06-05,884.7,817.1619285714286,Friday
2015-06-06,180.57,812.0302142857144,Saturday
2015-06-07,180.57,806.8985,Sunday
2015-06-08,1214.8,803.0477857142857,Monday
2015-06-09,829.34,786.4342142857143,Tuesday
2015-06-10,1032.9375,768.9555,Wednesday
2015-06-11,998.766,760.2405,Thursday
2015-06-12,823.235,751.4597857142859,Friday
2015-06-13,202.62,754.6097857142857,Saturday
2015-06-14,202.62,757.7597857142857,Sunday
2015-06-15,1022.575,730.2990714285714,Monday
2015-06-16,772.25,722.1433571428571,Tuesday
2015-06-17,1035.105,722.4530000000001,Wednesday
2015-06-18,957.504,716.5584285714285,Thursday
2015-06-19,832.439,717.8732857142858,Friday
2015-06-20,133.43,707.9890000000001,Saturday
2015-06-21,133.43,698.1047142857142,Sunday
2015-06-22,1069.06,704.7454285714285,Monday
2015-06-23,775.26,705.1754285714286,Tuesday
2015-06-24,1067.4995,709.8032142857144,Wednesday
2015-06-25,996.0965,715.3164285714286,Thursday
2015-06-26,827.792,714.6525714285714,Friday
2015-06-27,186.33,722.2097142857143,Saturday
2015-06-28,186.33,729.766857142857,Sunday
2015-06-29,1071.34,730.0925714285714,Monday
2015-06-30,879.01,744.9139999999999,Tuesday
2015-07-01,1087.887,747.8265,Wednesday
2015-07-02,976.2675,744.9937857142858,Thursday
2015-07-03,783.6995000000001,738.6948571428571,Friday
2015-07-04,91.15,725.0977142857143,Saturday
2015-07-05,91.15,711.5005714285714,Sunday
2015-07-06,1103.8700000000001,716.1477142857142,Monday
2015-07-07,777.22,701.6062857142857,Tuesday
2015-07-08,1007.2475000000001,690.0863571428572,Wednesday
2015-07-09,942.1245,685.2087857142858,Thursday
2015-07-10,750.531,680.4704285714287,Friday
2015-07-11,160.79500000000002,690.4197142857143,Saturday
2015-07-12,160.79500000000002,700.369,Sunday
2015-07-13,1024.865,689.0825714285714,Monday
2015-07-14,803.575,692.8475714285714,Tuesday
2015-07-15,990.558,690.4633571428573,Wednesday
2015-07-16,906.9685,685.4410714285715,Thursday
2015-07-17,711.4,679.8509285714287,Friday
2015-07-18,68.12,666.6116428571429,Saturday
2015-07-19,1.9,643.9123571428572,Sunday
2015-07-20,990.86,639.0545,Monday
2015-07-21,734.97,629.2537857142858,Tuesday
2015-07-22,968.13,626.0497857142857,Wednesday
2015-07-23,912.6335,626.8590714285714,Thursday
2015-07-24,741.2085,631.1174285714286,Friday
2015-07-25,59.15,629.836,Saturday
2015-07-26,59.15,638.0145714285715,Sunday
2015-07-27,970.655,635.1281428571428,Monday
2015-07-28,761.31,638.8909999999998,Tuesday
2015-07-29,926.8115,632.9883571428571,Wednesday
2015-07-30,895.8185,630.5862142857143,Thursday
2015-07-31,728.477,628.7674285714285,Friday
2015-08-01,11.9,622.0174285714286,Saturday
2015-08-02,11.9,615.2674285714285,Sunday
2015-08-03,988.31,617.7895714285714,Monday
2015-08-04,692.51,607.961,Tuesday
2015-08-05,893.1215,603.148142857143,Wednesday
2015-08-06,830.257,593.7822142857142,Thursday
2015-08-07,677.6185,586.5167142857143,Friday
2015-08-08,10.78,586.3567142857142,Saturday
2015-08-09,10.78,586.1967142857142,Sunday
2015-08-10,898.14,573.3152857142858,Monday
2015-08-11,725.51,578.0295714285714,Tuesday
2015-08-12,898.563,578.8069285714286,Wednesday
2015-08-13,914.4375,590.8327142857142,Thursday
2015-08-14,732.7915,598.7145714285715,Friday
2015-08-15,1.27,597.356,Saturday
2015-08-16,1.27,595.9974285714286,Sunday
2015-08-17,964.89,605.5331428571428,Monday
2015-08-18,712.67,603.6988571428572,Tuesday
2015-08-19,933.38,608.6727142857143,Wednesday
2015-08-20,848.21,599.2116428571428,Thursday
2015-08-21,705.8215,595.3587857142858,Friday
2015-08-22,0.1,595.1916428571428,Saturday
2015-08-23,0.1,595.0245000000001,Sunday
2015-08-24,1099.2665,614.2211428571428,Monday
2015-08-25,747.3,619.1682857142857,Tuesday
2015-08-26,989.7655,627.2233571428571,Wednesday
2015-08-27,869.014,630.1953571428572,Thursday
2015-08-28,661.393,623.8484285714286,Friday
2015-08-29,9.63,625.2098571428571,Saturday
2015-08-30,9.63,626.5712857142856,Sunday
2015-08-31,1093.88,625.8017857142858,Monday
2015-09-01,777.95,630.1803571428571,Tuesday
2015-09-02,998.7415,631.4626428571429,Wednesday
2015-09-03,898.72,635.7063571428572,Thursday
2015-09-04,705.325,641.9823571428572,Friday
2015-09-05,0.44,640.6695000000001,Saturday
2015-09-06,0.44,639.3566428571429,Sunday
2015-09-07,826.26,601.1252142857144,Monday
2015-09-08,764.77,599.2423571428571,Tuesday
2015-09-09,944.3185,591.4676428571429,Wednesday
2015-09-10,939.8535,597.3438571428571,Thursday
2015-09-11,747.3535,603.3479285714286,Friday
2015-09-12,13.43,605.2036428571428,Saturday
2015-09-13,13.43,607.0593571428572,Sunday
2015-09-14,1125.46,649.8022142857143,Monday
2015-09-15,727.85,644.5279285714287,Tuesday
2015-09-16,943.5515,644.4183571428572,Wednesday
2015-09-17,922.698,641.9675714285714,Thursday
2015-09-18,746.8065,641.8894285714287,Friday
2015-09-19,6.4799999999999995,640.8965714285714,Saturday
2015-09-20,6.4799999999999995,639.9037142857144,Sunday
2015-09-21,978.89,618.965142857143,Monday
2015-09-22,753.02,622.5608571428572,Tuesday
2015-09-23,924.2995,619.8105714285714,Wednesday
2015-09-24,848.731,609.2438571428571,Thursday
2015-09-25,666.8575,597.8225714285715,Friday
2015-09-26,8.56,598.1197142857143,Saturday
2015-09-27,8.56,598.4168571428571,Sunday
2015-09-28,1038.66,606.9554285714286,Monday
2015-09-29,776.32,610.284,Tuesday
2015-09-30,927.6925,610.7687142857143,Wednesday
2015-10-01,812.567,605.6024285714285,Thursday
2015-10-02,688.208,608.6525,Friday
2015-10-03,3.83,607.9767857142858,Saturday
2015-10-04,3.83,607.3010714285714,Sunday
2015-10-05,1007.08,602.7896428571429,Monday
2015-10-06,775.4,602.6582142857143,Tuesday
2015-10-07,924.85,602.2521428571428,Wednesday
2015-10-08,837.138,605.7622857142857,Thursday
2015-10-09,655.27,601.0568571428572,Friday
2015-10-10,19.990000000000002,603.3654285714285,Saturday
2015-10-11,0.0,602.8182857142857,Sunday
2015-10-12,982.99,599.3768571428571,Monday
2015-10-13,712.35,590.3697142857144,Tuesday
2015-10-14,873.842,583.0828571428572,Wednesday
2015-10-15,864.158,586.9428571428572,Thursday
2015-10-16,667.024,588.6220000000001,Friday
2015-10-17,0.86,585.8891428571429,Saturday
2015-10-18,0.51,585.9620000000001,Sunday
2015-10-19,970.25,584.142,Monday
2015-10-20,776.09,593.2477142857143,Tuesday
2015-10-21,928.161,601.0075714285714,Wednesday
2015-10-22,896.041,605.5622857142856,Thursday
2015-10-23,680.699,607.5158571428572,Friday
2015-10-24,0.14,607.4130000000001,Saturday
2015-10-25,0.14,607.3601428571428,Sunday
2015-10-26,1041.51,617.5401428571429,Monday
2015-10-27,735.39,611.7258571428572,Tuesday
2015-10-28,914.8095,609.8185000000001,Wednesday
2015-10-29,880.663,607.6216428571428,Thursday
2015-10-30,8.41,511.58035714285717,Friday
2015-10-31,865.107,635.1470714285714,Saturday
2015-11-01,96.5135,648.9147142857142,Sunday
2015-11-02,1280.67,683.0804285714286,Monday
2015-11-03,1252.5515,756.960642857143,Tuesday
2015-11-04,1112.707,785.2317142857142,Wednesday
2015-11-05,1128.535,820.642,Thursday
2015-11-06,969.2505,957.9049285714287,Friday
2015-11-07,151.77,855.9996428571429,Saturday
2015-11-08,87.03,854.6448571428572,Sunday
2015-11-09,1123.28,832.1605714285715,Monday
2015-11-10,1594.5405,881.0161428571429,Tuesday
2015-11-11,928.9045,854.758642857143,Wednesday
2015-11-12,920.8145,825.0842857142858,Thursday
2015-11-13,846.287,807.5180714285714,Friday
2015-11-14,55.44,793.7566428571429,Saturday
2015-11-15,66.32000000000001,790.7980714285715,Sunday
2015-11-16,1026.17,776.9252142857142,Monday
2015-11-17,794.54,662.6394285714285,Tuesday
2015-11-18,981.6945,670.1808571428572,Wednesday
2015-11-19,943.323,673.3963571428573,Thursday
2015-11-20,787.1135,664.943,Friday
2015-11-21,63.519999999999996,666.0972857142858,Saturday
2015-11-22,0.0,656.6229999999999,Sunday
2015-11-23,986.65,650.9772857142856,Monday
2015-11-24,753.67,645.1387142857142,Tuesday
2015-11-25,915.3805,635.6652857142857,Wednesday
2015-11-26,915.3805,631.6735,Thursday
2015-11-27,777.991,630.3702857142856,Friday
2015-11-28,719.9385,724.1443571428572,Saturday
2015-11-29,719.9385,826.9927142857143,Sunday
2015-11-30,1094.485,842.3977142857142,Monday
2015-12-01,877.96,860.1534285714285,Tuesday
2015-12-02,1049.271,879.2806428571429,Wednesday
2015-12-03,974.5325,887.7309285714285,Thursday
2015-12-04,798.153,890.6112142857144,Friday
2015-12-05,7.75,788.87,Saturday
2015-12-06,7.75,687.1287857142858,Sunday
2015-12-07,1117.41,690.4037857142857,Monday
2015-12-08,843.87,685.5337857142857,Tuesday
2015-12-09,1038.448,683.987642857143,Wednesday
2015-12-10,965.153,682.6477142857144,Thursday
2015-12-11,864.998,692.197,Friday
2015-12-12,7.9,692.2184285714286,Saturday
2015-12-13,0.0,691.1112857142858,Sunday
2015-12-14,1076.21,685.2255714285715,Monday
2015-12-15,915.8,695.5012857142857,Tuesday
2015-12-16,1094.858,703.5598571428571,Wednesday
2015-12-17,1028.1995,712.5665,Thursday
2015-12-18,915.872,719.8342142857143,Friday
2015-12-19,3.6500000000000004,719.2270714285714,Saturday
2015-12-20,3.6500000000000004,719.7484999999999,Sunday
2015-12-21,1112.38,724.9156428571429,Monday
2015-12-22,800.53,708.4485000000001,Tuesday
2015-12-23,996.7625,694.4348571428571,Wednesday
2015-12-24,869.8095,671.8077142857144,Thursday
2015-12-25,869.8095,665.2273571428572,Friday
2015-12-26,803.0295,779.4244285714285,Saturday
2015-12-27,0.0,778.903,Sunday
2015-12-28,1098.8925,776.9762142857143,Monday
2015-12-29,850.9325,784.1765714285714,Tuesday
2015-12-30,1049.2435,791.6738571428572,Wednesday
2015-12-31,1010.8305,811.8197142857142,Thursday
2016-01-01,0.0,687.5612142857143,Friday
2016-01-02,792.051,685.9928571428571,Saturday
2016-01-03,792.051,799.143,Sunday
2016-01-04,1363.68,836.9697857142858,Monday
2016-01-05,876.65,840.6437142857143,Tuesday
2016-01-06,1201.1995,862.3517142857144,Wednesday
2016-01-07,1112.6845,876.9022857142857,Thursday
2016-01-08,875.865,1002.0258571428573,Friday
2016-01-09,5.7,889.6899999999999,Saturday
2016-01-10,5.7,777.3541428571427,Sunday
2016-01-11,1137.59,745.0555714285714,Monday
2016-01-12,870.58,744.1884285714286,Tuesday
2016-01-13,1048.761,722.4115,Wednesday
2016-01-14,943.7915,698.2839285714286,Thursday
2016-01-15,778.7495,684.4102857142858,Friday
2016-01-16,0.6699999999999999,683.6917142857144,Saturday
2016-01-17,0.6699999999999999,682.973142857143,Sunday
2016-01-18,969.73,658.9931428571429,Monday
2016-01-19,746.47,641.263142857143,Tuesday
2016-01-20,962.7885,628.9813571428571,Wednesday
2016-01-21,919.2735,625.4787857142857,Thursday
2016-01-22,737.34,619.5631428571429,Friday
2016-01-23,3.78,620.0074285714285,Saturday
2016-01-24,3.78,620.4517142857143,Sunday
2016-01-25,1013.21,626.6631428571428,Monday
2016-01-26,786.85,632.4317142857143,Tuesday
2016-01-27,920.388,626.3745,Wednesday
2016-01-28,928.3629999999999,627.673,Thursday
2016-01-29,689.784,620.8792857142856,Friday
2016-01-30,6.42,621.2564285714286,Saturday
2016-01-31,6.42,621.6335714285714,Sunday
2016-02-01,1054.55,627.5392857142857,Monday
2016-02-02,725.49,618.7735714285715,Tuesday
2016-02-03,963.432,624.9227142857143,Wednesday
2016-02-04,897.6955,620.5416428571427,Thursday
2016-02-05,710.247,623.4649285714286,Friday
2016-02-06,1.83,622.8092142857142,Saturday
2016-02-07,1.83,622.1535,Sunday
2016-02-08,964.735,609.3227857142857,Monday
2016-02-09,856.935,628.1006428571428,Tuesday
2016-02-10,953.0024999999999,626.6107142857143,Wednesday
2016-02-11,874.5655,623.3064285714285,Thursday
2016-02-12,686.5685,619.9237857142858,Friday
2016-02-13,3.84,620.2109285714286,Saturday
2016-02-14,3.84,620.4980714285714,Sunday
2016-02-15,983.88,623.2330714285714,Monday
2016-02-16,767.81,610.5009285714285,Tuesday
2016-02-17,981.4315,614.5622142857143,Wednesday
2016-02-18,931.6135,622.7119285714286,Thursday
2016-02-19,744.311,630.9608571428571,Friday
2016-02-20,1.71,630.6565714285714,Saturday
2016-02-21,1.71,630.3522857142856,Sunday
2016-02-22,1105.84,647.7751428571428,Monday
2016-02-23,866.5699999999999,661.8837142857143,Tuesday
2016-02-24,1020.0604999999999,667.4021428571428,Wednesday
2016-02-25,964.9505,672.1645714285714,Thursday
2016-02-26,730.5645,670.2007857142856,Friday
2016-02-27,5.92,670.8022142857143,Saturday
2016-02-28,5.92,671.4036428571428,Sunday
2016-02-29,1188.11,683.1564999999999,Monday
2016-03-01,795.14,672.9522142857143,Tuesday
2016-03-02,1074.4525,680.7225,Wednesday
2016-03-03,1005.4815,686.5126428571429,Thursday
2016-03-04,803.4635,696.9267857142856,Friday
2016-03-05,47.17,702.8196428571428,Saturday
2016-03-06,47.17,708.7124999999999,Sunday
2016-03-07,1245.143,716.8600714285714,Monday
2016-03-08,890.95,730.5472142857143,Tuesday
2016-03-09,1262.8035,757.4544999999999,Wednesday
2016-03-10,1098.6715,770.7673571428571,Thursday
2016-03-11,802.0425,770.5643571428571,Friday
2016-03-12,13.18,765.7086428571429,Saturday
2016-03-13,0.0,758.9700714285715,Sunday
2016-03-14,1256.45,760.5853571428571,Monday
2016-03-15,805.8149999999999,748.4232142857144,Tuesday
2016-03-16,1165.083,734.4631428571429,Wednesday
2016-03-17,1118.5175,737.2982857142857,Thursday
2016-03-18,856.221,745.0380714285714,Friday
2016-03-19,98.6,757.2409285714285,Saturday
2016-03-20,0.0,757.2409285714285,Sunday
